RECEIPT_NUMBER,RECEIPT_DATE,RECEIPT_AMOUNT,ISHAAR_ID,DECISION_ID,INSTALLMENT_SR,BALADIEH_INT_ID,PAY_COLLECTOR,CASHIER,BUDGET_YEAR,USERID,TIME_STAMP,RECEIPT_FINE_AMOUNT,RECEIPT_REMARKS,RECEIPT_ID,TVA_FEE_VALUE,RECEIPT_CODE,STAMP_VALUE
5199,2010-06-07 00:00:00,30000,10024.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,,,6949,,,
5210,2010-06-07 00:00:00,50000,10025.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,,,6950,,,
5215,2010-06-08 00:00:00,50000,10026.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,,,6951,,,
5216,2010-06-08 00:00:00,225000,10027.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,,,6952,,,
5217,2010-06-08 00:00:00,200000,10028.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,,,6953,,,
5218,2010-06-08 00:00:00,200000,10029.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,,,6954,,,
5219,2010-06-08 00:00:00,50000,10030.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,,,6955,,,
5226,2010-06-09 00:00:00,10000,10031.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,,,6956,,,
5229,2010-06-10 00:00:00,20000,10032.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,,,6957,,,
5236,2010-06-10 00:00:00,50000,10033.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,,,6958,,,
5237,2010-06-10 00:00:00,50000,10034.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,,,6959,,,
5238,2010-06-10 00:00:00,300000,10035.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,,,6960,,,
8676,2010-06-04 00:00:00,72000,8810.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6961,,,0.0
8677,2010-06-04 00:00:00,59000,8658.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6962,,,0.0
8678,2010-06-04 00:00:00,59000,8659.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6963,,,0.0
8679,2010-06-04 00:00:00,59000,8660.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6964,,,0.0
8680,2010-06-04 00:00:00,575000,9501.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6965,,,0.0
8681,2010-06-04 00:00:00,72000,8565.0,,,165,0,9.0,2010,RIMA,2010-06-12 00:00:00,0.0,,6966,,,0.0
8682,2010-06-04 00:00:00,59000,8712.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6967,,,0.0
8683,2010-06-04 00:00:00,72000,8758.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6968,,,0.0
8684,2010-06-04 00:00:00,91000,9035.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6969,,,0.0
8685,2010-06-04 00:00:00,59000,8709.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6970,,,0.0
8686,2010-06-04 00:00:00,59000,9042.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6971,,,0.0
8687,2010-06-04 00:00:00,72000,8731.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6972,,,0.0
8688,2010-06-04 00:00:00,72000,8732.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6973,,,0.0
8689,2010-06-04 00:00:00,72000,8613.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6974,,,0.0
8690,2010-06-04 00:00:00,72000,8567.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6975,,,0.0
8691,2010-06-04 00:00:00,72000,8568.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6976,,,0.0
8692,2010-06-04 00:00:00,72000,8563.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6977,,,0.0
8693,2010-06-04 00:00:00,72000,8564.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6978,,,0.0
8694,2010-06-04 00:00:00,176000,9048.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6979,,,0.0
8695,2010-06-04 00:00:00,176000,9047.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6980,,,0.0
8696,2010-06-04 00:00:00,72000,9114.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6981,,,0.0
8697,2010-06-04 00:00:00,72000,8938.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6982,,,0.0
8698,2010-06-04 00:00:00,72000,9072.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6983,,,0.0
8699,2010-06-04 00:00:00,72000,8548.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6984,,,0.0
8700,2010-06-04 00:00:00,72000,9092.0,,,165,7,,2010,RIMA,2010-06-12 00:00:00,0.0,,6985,,,0.0
8701,2010-06-05 00:00:00,59000,8649.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6986,,,0.0
8702,2010-06-05 00:00:00,59000,8650.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6987,,,0.0
8703,2010-06-05 00:00:00,59000,9710.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6988,,,0.0
8704,2010-06-05 00:00:00,46000,8775.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6989,,,0.0
8705,2010-06-05 00:00:00,59000,8626.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6990,,,0.0
8706,2010-06-05 00:00:00,72000,8625.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6991,,,0.0
8707,2010-06-05 00:00:00,46000,8624.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6992,,,0.0
8708,2010-06-05 00:00:00,260000,8859.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6993,,,0.0
8709,2010-06-05 00:00:00,59000,8831.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6994,,,0.0
8710,2010-06-05 00:00:00,72000,8907.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6995,,,0.0
8711,2010-06-05 00:00:00,46000,8852.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6996,,,0.0
8712,2010-06-05 00:00:00,170000,9480.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6997,,,0.0
8713,2010-06-05 00:00:00,72000,8657.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6998,,,0.0
8714,2010-06-05 00:00:00,72000,8656.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,6999,,,0.0
8715,2010-06-05 00:00:00,59000,8664.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7000,,,0.0
8716,2010-06-05 00:00:00,59000,9099.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7001,,,0.0
8717,2010-06-05 00:00:00,59000,8654.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7002,,,0.0
8718,2010-06-05 00:00:00,46000,8645.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7003,,,0.0
8719,2010-06-05 00:00:00,72000,8976.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7004,,,0.0
8720,2010-06-05 00:00:00,72000,8969.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7005,,,0.0
8721,2010-06-05 00:00:00,72000,8972.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7006,,,0.0
8722,2010-06-05 00:00:00,72000,8946.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7007,,,0.0
8723,2010-06-05 00:00:00,72000,9053.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7008,,,0.0
8724,2010-06-05 00:00:00,59000,8667.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7009,,,0.0
8725,2010-06-05 00:00:00,59000,8733.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7010,,,0.0
8726,2010-06-05 00:00:00,153000,9509.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7011,,,0.0
9362,2010-07-31 00:00:00,65000,8525.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7810,,,0.0
9363,2010-07-31 00:00:00,59000,8524.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7811,,,0.0
9364,2010-07-31 00:00:00,255000,9527.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7812,,,0.0
9365,2010-07-31 00:00:00,72000,9007.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7813,,,0.0
9366,2010-07-31 00:00:00,59000,1581.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7814,,,0.0
9366,2010-07-31 00:00:00,59000,1699.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7815,,,0.0
9366,2010-07-31 00:00:00,59000,260.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7816,,,0.0
9366,2010-07-31 00:00:00,59000,2796.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7817,,,0.0
9366,2010-07-31 00:00:00,59000,4481.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7818,,,0.0
9367,2010-07-31 00:00:00,72000,8854.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7819,,,0.0
9368,2010-07-31 00:00:00,72000,8855.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7820,,,0.0
9369,2010-07-31 00:00:00,72000,8995.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7821,,,0.0
9370,2010-08-02 00:00:00,59000,8527.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7822,,,0.0
9371,2010-08-02 00:00:00,65000,8576.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7823,,,0.0
9372,2010-08-02 00:00:00,65000,9026.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7824,,,0.0
9373,2010-08-02 00:00:00,128000,982.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7825,,,0.0
9374,2010-08-02 00:00:00,59000,2074.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,0.0,,7826,,,0.0
9375,2010-08-02 00:00:00,59000,4871.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7827,,,0.0
9375,2010-08-02 00:00:00,59000,6359.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7828,,,0.0
9376,2010-07-27 00:00:00,59000,9837.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,0.0,,7829,,,0.0
9377,2010-07-31 00:00:00,215000,9029.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7830,,,0.0
9378,2010-07-31 00:00:00,59000,4735.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7831,,,0.0
9379,2010-08-02 00:00:00,72000,8762.0,,,165,7,,2010,RIMA,2010-08-06 00:00:00,,,7832,,,0.0
8727,2010-06-05 00:00:00,59000,10037.0,,,165,7,,2010,RIMA,2010-06-14 00:00:00,0.0,,7016,,,0.0
5250,2010-06-14 00:00:00,6269000,10036.0,,,165,0,9.0,2010,RIMA,2010-06-14 00:00:00,,,7013,,,
0,2010-06-14 00:00:00,0,9110.0,,,165,0,,2010,RIMA,2010-06-14 00:00:00,,,7014,,,
12273,2014-04-19 00:00:00,59000,16921.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13114,,,0.0
12274,2014-04-19 00:00:00,111000,17262.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13115,,,0.0
12275,2014-04-19 00:00:00,98000,17274.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13116,,,0.0
12276,2014-04-19 00:00:00,91000,13805.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,,,13117,,,0.0
12277,2014-04-19 00:00:00,59000,17359.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13118,,,0.0
12278,2014-04-19 00:00:00,98000,16907.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13119,,,0.0
12279,2014-04-19 00:00:00,91000,16994.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13120,,,0.0
12280,2014-04-19 00:00:00,91000,17303.0,,,165,0,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13121,,,0.0
12281,2014-04-19 00:00:00,91000,16982.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13122,,,0.0
12282,2014-04-19 00:00:00,91000,16949.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13123,,,0.0
12283,2014-04-19 00:00:00,91000,16951.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13124,,,0.0
12284,2014-04-19 00:00:00,91000,16952.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13125,,,0.0
12285,2014-04-19 00:00:00,78000,16943.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13126,,,0.0
12286,2014-04-19 00:00:00,104000,17170.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13127,,,0.0
12287,2014-04-19 00:00:00,85000,16944.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13128,,,0.0
12288,2014-04-19 00:00:00,91000,16938.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13129,,,0.0
12289,2014-04-19 00:00:00,91000,16937.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13130,,,0.0
12290,2014-04-19 00:00:00,78000,16945.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13131,,,0.0
12291,2014-04-19 00:00:00,78000,16911.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13132,,,0.0
12292,2014-04-19 00:00:00,85000,15176.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,,,13133,,,0.0
12292,2014-04-19 00:00:00,85000,16935.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13134,,,0.0
12294,2014-04-19 00:00:00,91000,17296.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13135,,,0.0
12295,2014-04-19 00:00:00,91000,17297.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13136,,,0.0
12296,2014-04-19 00:00:00,59000,17289.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13137,,,0.0
12297,2014-04-19 00:00:00,78000,16910.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13138,,,0.0
12298,2014-04-19 00:00:00,117000,17365.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13139,,,0.0
12299,2014-04-19 00:00:00,119000,17593.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13140,,,0.0
12300,2014-04-19 00:00:00,78000,17530.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13141,,,0.0
12301,2014-04-19 00:00:00,91000,16971.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13142,,,0.0
12302,2014-04-19 00:00:00,91000,16972.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13143,,,0.0
12303,2014-04-19 00:00:00,91000,16968.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13144,,,0.0
12304,2014-04-19 00:00:00,260000,17362.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13145,,,0.0
12305,2014-04-19 00:00:00,260000,15606.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,,,13146,,,0.0
12306,2014-04-19 00:00:00,72000,16992.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13147,,,0.0
12307,2014-04-19 00:00:00,111000,16993.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13148,,,0.0
12308,2014-04-19 00:00:00,111000,17304.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13149,,,0.0
12309,2014-04-19 00:00:00,111000,17305.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13150,,,0.0
12310,2014-04-19 00:00:00,98000,17419.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13151,,,0.0
12311,2014-04-19 00:00:00,98000,17418.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13152,,,0.0
12312,2014-04-19 00:00:00,98000,17044.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13153,,,0.0
12313,2014-04-19 00:00:00,98000,17045.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13154,,,0.0
12314,2014-04-19 00:00:00,59000,16920.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13155,,,0.0
12315,2014-04-19 00:00:00,98000,17043.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13156,,,0.0
12316,2014-04-19 00:00:00,91000,17073.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13157,,,0.0
12317,2014-04-19 00:00:00,91000,17074.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13158,,,0.0
12318,2014-04-19 00:00:00,65000,15506.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,,,13159,,,0.0
12318,2014-04-19 00:00:00,65000,17257.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13160,,,0.0
12320,2014-04-19 00:00:00,78000,17102.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13161,,,0.0
12321,2014-04-22 00:00:00,78000,15549.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,,,13162,,,0.0
12322,2014-04-22 00:00:00,78000,16930.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13163,,,0.0
12323,2014-04-22 00:00:00,59000,16932.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13164,,,0.0
12324,2014-04-22 00:00:00,72000,17480.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13165,,,0.0
12325,2014-04-22 00:00:00,72000,16931.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13166,,,0.0
12319,2014-04-22 00:00:00,78000,17417.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13167,,,0.0
12293,2014-04-22 00:00:00,85000,18040.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13168,,,0.0
12326,2014-04-22 00:00:00,78000,17356.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13169,,,0.0
12327,2014-04-22 00:00:00,91000,17065.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13170,,,0.0
12328,2014-04-22 00:00:00,91000,17357.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13171,,,0.0
12329,2014-04-22 00:00:00,78000,17355.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13172,,,0.0
12330,2014-04-22 00:00:00,98000,17358.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13173,,,0.0
12331,2014-04-22 00:00:00,91000,17059.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13174,,,0.0
12332,2014-04-22 00:00:00,78000,17046.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13175,,,0.0
12333,2014-04-22 00:00:00,91000,15296.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,,,13176,,,0.0
12333,2014-04-22 00:00:00,91000,17054.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13177,,,0.0
12334,2014-04-22 00:00:00,78000,17052.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13178,,,0.0
12335,2014-04-22 00:00:00,91000,17053.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13179,,,0.0
12336,2014-04-22 00:00:00,78000,17067.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13180,,,0.0
12337,2014-04-22 00:00:00,78000,17069.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13181,,,0.0
12338,2014-04-22 00:00:00,91000,17398.0,,,165,7,,2014,RUSUM,2014-04-22 00:00:00,0.0,,13182,,,0.0
12339,2014-04-22 00:00:00,91000,17031.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13183,,,0.0
12340,2014-04-22 00:00:00,204000,17566.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13184,,,0.0
12341,2014-04-22 00:00:00,91000,17032.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13185,,,0.0
12342,2014-04-22 00:00:00,111000,17039.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13186,,,0.0
12343,2014-04-22 00:00:00,91000,17311.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13187,,,0.0
12344,2014-04-22 00:00:00,91000,17313.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13188,,,0.0
12345,2014-04-22 00:00:00,78000,17029.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13189,,,0.0
12346,2014-04-22 00:00:00,72000,17008.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13190,,,0.0
12347,2014-04-22 00:00:00,117000,17367.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13191,,,0.0
12348,2014-04-22 00:00:00,85000,17009.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13192,,,0.0
12349,2014-04-22 00:00:00,91000,17035.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13193,,,0.0
12350,2014-04-22 00:00:00,91000,17070.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13194,,,0.0
12351,2014-04-22 00:00:00,91000,17075.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13195,,,0.0
12352,2014-04-22 00:00:00,130000,17441.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13196,,,0.0
12353,2014-04-22 00:00:00,340000,17596.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13197,,,0.0
12354,2014-04-22 00:00:00,110000,17964.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13198,,,0.0
12355,2014-04-22 00:00:00,72000,17471.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13199,,,0.0
12356,2014-04-22 00:00:00,91000,17312.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13200,,,0.0
12357,2014-04-22 00:00:00,78000,16964.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13201,,,0.0
12358,2014-04-22 00:00:00,91000,17076.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13202,,,0.0
12359,2014-04-22 00:00:00,78000,17373.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13203,,,0.0
12360,2014-04-22 00:00:00,91000,17080.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13204,,,0.0
12361,2014-04-22 00:00:00,72000,17081.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13205,,,0.0
12362,2014-04-22 00:00:00,91000,17286.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13206,,,0.0
12363,2014-04-22 00:00:00,91000,17181.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13207,,,0.0
12364,2014-04-22 00:00:00,91000,17058.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13208,,,0.0
12365,2014-04-22 00:00:00,91000,17066.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13209,,,0.0
12366,2014-04-22 00:00:00,78000,17293.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13210,,,0.0
12367,2014-04-22 00:00:00,78000,16929.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13211,,,0.0
12368,2014-04-22 00:00:00,78000,16928.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13212,,,0.0
12369,2014-04-22 00:00:00,72000,16927.0,,,165,7,,2014,RUSUM,2014-04-23 00:00:00,0.0,,13213,,,0.0
12048,2013-07-04 00:00:00,78000,15490.0,,,165,7,,2013,RUSUM,2013-07-09 00:00:00,,,12404,,,0.0
12049,2013-07-04 00:00:00,59000,4726.0,,,165,7,,2013,RUSUM,2013-07-09 00:00:00,,,12405,,,0.0
12050,2013-07-04 00:00:00,98000,15743.0,,,165,7,,2013,RUSUM,2013-07-09 00:00:00,,,12406,,,0.0
7287,2013-07-01 00:00:00,30000,16402.0,,,165,0,11.0,2013,RUSUM,2013-07-10 00:00:00,,,12407,,,
7288,2013-07-01 00:00:00,50000,16403.0,,,165,0,11.0,2013,RUSUM,2013-07-10 00:00:00,,,12408,,,
7289,2013-07-01 00:00:00,100000,16404.0,,,165,0,11.0,2013,RUSUM,2013-07-10 00:00:00,,,12409,,,
7290,2013-07-03 00:00:00,50000,16411.0,,,165,0,11.0,2013,RUSUM,2013-07-10 00:00:00,,,12410,,,
8934,2010-06-09 00:00:00,119000,9511.0,,,165,7,,2010,RIMA,2010-06-22 00:00:00,0.0,,7256,,,0.0
8935,2010-06-09 00:00:00,72000,8780.0,,,165,7,,2010,RIMA,2010-06-22 00:00:00,0.0,,7257,,,0.0
7855,2009-07-22 00:00:00,72000,6944.0,,,165,3,,2009,RIMA,2009-08-06 00:00:00,0.0,,5545,,,
7856,2009-07-22 00:00:00,72000,6943.0,,,165,3,,2009,RIMA,2009-08-06 00:00:00,0.0,,5546,,,
7858,2009-07-22 00:00:00,59000,7180.0,,,165,3,,2009,RIMA,2009-08-06 00:00:00,0.0,,5547,,,
7859,2009-07-22 00:00:00,1785000,7836.0,,,165,3,,2009,RIMA,2009-08-06 00:00:00,0.0,,5548,,,
7860,2009-07-22 00:00:00,66000,7962.0,,,165,3,,2009,RIMA,2009-08-06 00:00:00,0.0,,5549,,,
7861,2009-07-22 00:00:00,59000,7445.0,,,165,3,,2009,RIMA,2009-08-06 00:00:00,0.0,,5550,,,
7862,2009-07-22 00:00:00,72000,7002.0,,,165,3,,2009,RIMA,2009-08-06 00:00:00,0.0,,5551,,,
7863,2009-07-24 00:00:00,215000,7351.0,,,165,3,,2009,RIMA,2009-08-06 00:00:00,0.0,,5552,,,
7864,2009-07-24 00:00:00,153000,7873.0,,,165,3,,2009,RIMA,2009-08-06 00:00:00,0.0,,5553,,,
7864,2009-07-24 00:00:00,153000,7874.0,,,165,3,,2009,RIMA,2009-08-06 00:00:00,0.0,,5554,,,
7865,2009-07-24 00:00:00,72000,6965.0,,,165,3,,2009,RIMA,2009-08-06 00:00:00,0.0,,5555,,,
7866,2009-07-24 00:00:00,52000,6960.0,,,165,3,,2009,RIMA,2009-08-06 00:00:00,0.0,,5556,,,
